Make,Model,Vehicle Class,Body Type,Seats,Fuel Type,Battery Capacity (kWh),Electric Range (km),City MPG,Highway MPG,Combined MPG,CO2 Emissions (g/km),Drive Type,Footprint
Porsche,911 Carrera GTS,Minicompact Cars,Car,4,Gasoline,0.0,0.0,17.0,24.0,20.0,273.404004125915,"2-Wheel Drive, Rear",
Porsche,911 Carrera GTS Cabriolet,Minicompact Cars,Car,4,Gasoline,0.0,0.0,17.0,23.0,19.0,285.2100861222613,"2-Wheel Drive, Rear",
Porsche,911 Carrera GTS Cabriolet,Minicompact Cars,Car,4,Gasoline,0.0,0.0,17.0,23.0,19.0,285.2100861222613,"2-Wheel Drive, Rear",
Porsche,911 Carrera S,Minicompact Cars,Car,4,Gasoline,0.0,0.0,17.0,24.0,20.0,268.4330222327165,"2-Wheel Drive, Rear",
Porsche,911 Carrera S Cabriolet,Minicompact Cars,Car,4,Gasoline,0.0,0.0,17.0,24.0,20.0,270.91851317931577,"2-Wheel Drive, Rear",
Porsche,911 Carrera T,Minicompact Cars,Car,4,Gasoline,0.0,0.0,17.0,25.0,20.0,278.3749860191134,"2-Wheel Drive, Rear",
Porsche,911 Carrera T Cabriolet,Minicompact Cars,Car,4,Gasoline,0.0,0.0,17.0,25.0,19.0,291.4238134887594,"2-Wheel Drive, Rear",
Porsche,911 Targa 4 GTS,Minicompact Cars,Car,4,Gasoline,0.0,0.0,17.0,23.0,19.0,290.8024407521096,All Wheel Drive,
Porsche,911 Turbo,Minicompact Cars,Car,4,Gasoline,0.0,0.0,14.0,21.0,17.0,331.8130413709968,All Wheel Drive,
Porsche,911 Turbo Cabriolet,Minicompact Cars,Car,4,Gasoline,0.0,0.0,14.0,20.0,16.0,339.2695142107945,All Wheel Drive,
Porsche,911 Turbo S,Minicompact Cars,Car,4,Gasoline,0.0,0.0,14.0,20.0,16.0,345.4832415772926,All Wheel Drive,
Porsche,911 Turbo S Cabriolet,Minicompact Cars,Car,4,Gasoline,0.0,0.0,14.0,20.0,16.0,341.13363242074394,All Wheel Drive,
Porsche,Cayenne,Standard SUV 4WD,SUV,5,Gasoline,0.0,0.0,17.0,23.0,19.0,291.4238134887594,All Wheel Drive,
Porsche,Cayenne Coupe,Standard SUV 4WD,SUV,5,Gasoline,0.0,0.0,17.0,23.0,19.0,291.4238134887594,All Wheel Drive,
Porsche,Cayenne GTS,Standard SUV 4WD,SUV,5,Gasoline,0.0,0.0,15.0,22.0,18.0,309.4436228516038,All Wheel Drive,
Porsche,Cayenne GTS Coupe,Standard SUV 4WD,SUV,5,Gasoline,0.0,0.0,16.0,22.0,18.0,303.8512682217555,All Wheel Drive,
Porsche,Cayenne S,Standard SUV 4WD,SUV,5,Gasoline,0.0,0.0,16.0,21.0,18.0,305.7153864317049,All Wheel Drive,
Porsche,Cayenne S Coupe,Standard SUV 4WD,SUV,5,Gasoline,0.0,0.0,16.0,21.0,18.0,305.7153864317049,All Wheel Drive,
Porsche,Cayenne Turbo GT,Standard SUV 4WD,SUV,5,Gasoline,0.0,0.0,15.0,20.0,17.0,323.7351957945493,All Wheel Drive,
Porsche,Macan,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,19.0,25.0,21.0,263.46204033951807,All Wheel Drive,
Porsche,Macan GTS,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,17.0,22.0,19.0,289.55969527880995,All Wheel Drive,
Porsche,Macan S,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,17.0,23.0,19.0,289.55969527880995,All Wheel Drive,
Porsche,Macan T,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,19.0,25.0,21.0,259.11243118296943,All Wheel Drive,
Porsche,Panamera,Large Cars,Car,5,Gasoline,0.0,0.0,18.0,25.0,21.0,267.8116494960667,"2-Wheel Drive, Rear",
Porsche,Panamera 4,Large Cars,Car,5,Gasoline,0.0,0.0,18.0,25.0,21.0,264.08341307616786,All Wheel Drive,
Porsche,Panamera GTS,Large Cars,Car,5,Gasoline,0.0,0.0,16.0,24.0,18.0,307.57950464165435,All Wheel Drive,
Rolls-Royce,Black Badge Cullinan,Standard SUV 4WD,SUV,5,Gasoline,0.0,0.0,12.0,19.0,14.0,378.4159966197323,All Wheel Drive,
Rolls-Royce,Black Badge Ghost,Large Cars,Car,5,Gasoline,0.0,0.0,12.0,19.0,14.0,378.4159966197323,All Wheel Drive,
Rolls-Royce,Cullinan,Standard SUV 4WD,SUV,5,Gasoline,0.0,0.0,12.0,19.0,14.0,378.4159966197323,All Wheel Drive,
Rolls-Royce,Ghost,Large Cars,Car,5,Gasoline,0.0,0.0,12.0,19.0,14.0,378.4159966197323,All Wheel Drive,
Rolls-Royce,Ghost Extended,Large Cars,Car,5,Gasoline,0.0,0.0,12.0,19.0,14.0,378.4159966197323,All Wheel Drive,
Rolls-Royce,Phantom,Large Cars,Car,5,Gasoline,0.0,0.0,12.0,19.0,14.0,378.4159966197323,"2-Wheel Drive, Rear",
Rolls-Royce,Phantom Extended,Large Cars,Car,5,Gasoline,0.0,0.0,12.0,19.0,14.0,378.4159966197323,"2-Wheel Drive, Rear",
Subaru,ASCENT AWD,Standard SUV 4WD,SUV,8,Gasoline,0.0,0.0,20.0,26.0,22.0,247.3063491866231,All Wheel Drive,
Subaru,ASCENT LIMITED/TOURING/ONYX EDITION AWD,Standard SUV 4WD,SUV,8,Gasoline,0.0,0.0,19.0,25.0,21.0,260.355176656269,All Wheel Drive,
Subaru,BRZ,Minicompact Cars,Car,4,Gasoline,0.0,0.0,20.0,27.0,22.0,247.3063491866231,"2-Wheel Drive, Rear",
Subaru,BRZ,Minicompact Cars,Car,4,Gasoline,0.0,0.0,21.0,30.0,25.0,224.9369306672301,"2-Wheel Drive, Rear",
Subaru,CROSSTREK AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,27.0,34.0,29.0,186.411820994942,All Wheel Drive,
Subaru,CROSSTREK AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,27.0,33.0,29.0,189.51868467819105,All Wheel Drive,
Subaru,CROSSTREK WILDERNESS AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,25.0,29.0,27.0,206.29574856773584,All Wheel Drive,
Subaru,FORESTER AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,26.0,33.0,29.0,192.62554836144008,All Wheel Drive,
Subaru,FORESTER HYBRID AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,35.0,34.0,35.0,158.4500478457007,All Wheel Drive,
Subaru,FORESTER SPORT/TOURING AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,25.0,32.0,28.0,196.97515751798875,All Wheel Drive,
Subaru,FORESTER WILDERNESS AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,25.0,28.0,26.0,210.0239849876347,All Wheel Drive,
Subaru,IMPREZA,Small Station Wagons,Wagon,5,Gasoline,0.0,0.0,27.0,34.0,30.0,184.5477027849926,All Wheel Drive,
Subaru,IMPREZA,Small Station Wagons,Wagon,5,Gasoline,0.0,0.0,26.0,33.0,29.0,190.14005741484087,All Wheel Drive,
Subaru,LEGACY,Midsize Cars,Car,5,Gasoline,0.0,0.0,27.0,35.0,30.0,183.304957311693,All Wheel Drive,
Subaru,LEGACY,Midsize Cars,Car,5,Gasoline,0.0,0.0,23.0,31.0,26.0,209.40261225098487,All Wheel Drive,
Subaru,OUTBACK AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,26.0,32.0,28.0,195.11103930803927,All Wheel Drive,
Subaru,OUTBACK AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,22.0,29.0,25.0,221.2086942473312,All Wheel Drive,
Subaru,OUTBACK WILDERNESS AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,21.0,26.0,23.0,234.8788944536269,All Wheel Drive,
Subaru,WRX,Midsize Cars,Car,5,Gasoline,0.0,0.0,19.0,26.0,22.0,256.6269402363702,All Wheel Drive,
Subaru,WRX,Midsize Cars,Car,5,Gasoline,0.0,0.0,18.0,25.0,21.0,262.21929486621843,All Wheel Drive,
Toyota,4RUNNER 2WD,Standard SUV 2WD,SUV,7,Gasoline,0.0,0.0,20.0,26.0,22.0,247.92772192327288,"2-Wheel Drive, Rear",
Toyota,4RUNNER 2WD,Standard SUV 2WD,SUV,7,Gasoline,0.0,0.0,20.0,24.0,22.0,251.03458560652192,"2-Wheel Drive, Rear",
Toyota,4RUNNER 4WD,Standard SUV 4WD,SUV,7,Gasoline,0.0,0.0,19.0,25.0,21.0,259.11243118296943,Part-time 4-Wheel Drive,
Toyota,4RUNNER 4WD,Standard SUV 4WD,SUV,7,Gasoline,0.0,0.0,20.0,24.0,21.0,257.8696857096698,4-Wheel Drive,
Toyota,4RUNNER 4WD,Standard SUV 4WD,SUV,7,Gasoline,0.0,0.0,23.0,24.0,23.0,236.12163992692655,Part-time 4-Wheel Drive,
Toyota,4RUNNER 4WD,Standard SUV 4WD,SUV,7,Gasoline,0.0,0.0,23.0,24.0,23.0,236.12163992692655,4-Wheel Drive,
Toyota,CAMRY HEV AWD LE,Midsize Cars,Car,5,Gasoline,0.0,0.0,51.0,49.0,50.0,109.9829743870158,All Wheel Drive,
Toyota,CAMRY HEV AWD SE/XLE,Midsize Cars,Car,5,Gasoline,0.0,0.0,46.0,46.0,46.0,117.43944722681348,All Wheel Drive,
Toyota,CAMRY HEV AWD XSE,Midsize Cars,Car,5,Gasoline,0.0,0.0,44.0,43.0,44.0,123.65317459331156,All Wheel Drive,
Toyota,CAMRY HEV FF LE,Midsize Cars,Car,5,Gasoline,0.0,0.0,53.0,50.0,51.0,107.49748344041656,"2-Wheel Drive, Front",
Toyota,CAMRY HEV FF SE/XLE/XSE,Midsize Cars,Car,5,Gasoline,0.0,0.0,48.0,47.0,47.0,115.57532901686406,"2-Wheel Drive, Front",
Toyota,COROLLA,Compact Cars,Car,5,Gasoline,0.0,0.0,32.0,41.0,35.0,157.82867510905092,"2-Wheel Drive, Front",
Toyota,COROLLA,Compact Cars,Car,5,Gasoline,0.0,0.0,31.0,40.0,34.0,159.69279331900034,"2-Wheel Drive, Front",
Toyota,COROLLA,Compact Cars,Car,5,Gasoline,0.0,0.0,31.0,38.0,34.0,164.6637752121988,"2-Wheel Drive, Front",
Toyota,COROLLA CROSS,Small SUV 2WD,SUV,5,Gasoline,0.0,0.0,31.0,33.0,32.0,171.49887531534665,"2-Wheel Drive, Front",
Toyota,COROLLA CROSS AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,29.0,31.0,30.0,182.6835845750432,All Wheel Drive,
Toyota,COROLLA CROSS HYBRID AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,45.0,38.0,42.0,129.8669019598096,All Wheel Drive,
Toyota,COROLLA FX,Compact Cars,Car,5,Gasoline,0.0,0.0,31.0,39.0,34.0,162.17828426559956,"2-Wheel Drive, Front",
Toyota,COROLLA HATCHBACK,Compact Cars,Car,5,Gasoline,0.0,0.0,32.0,41.0,35.0,157.82867510905092,"2-Wheel Drive, Front",
Toyota,COROLLA HATCHBACK XSE,Compact Cars,Car,5,Gasoline,0.0,0.0,30.0,38.0,33.0,165.2851479488486,"2-Wheel Drive, Front",
Toyota,COROLLA HYBRID,Compact Cars,Car,5,Gasoline,0.0,0.0,53.0,46.0,50.0,107.49748344041656,"2-Wheel Drive, Front",
Toyota,COROLLA HYBRID,Compact Cars,Car,5,Gasoline,0.0,0.0,50.0,43.0,47.0,115.57532901686406,"2-Wheel Drive, Front",
Toyota,COROLLA HYBRID AWD,Compact Cars,Car,5,Gasoline,0.0,0.0,51.0,44.0,48.0,111.2257198603154,All Wheel Drive,
Toyota,COROLLA HYBRID AWD,Compact Cars,Car,5,Gasoline,0.0,0.0,47.0,41.0,44.0,123.65317459331156,All Wheel Drive,
Toyota,GR COROLLA,Subcompact Cars,Car,5,Gasoline,0.0,0.0,19.0,27.0,22.0,245.44223097667367,All Wheel Drive,
Toyota,GR COROLLA,Subcompact Cars,Car,5,Gasoline,0.0,0.0,21.0,28.0,24.0,228.66516708712888,All Wheel Drive,
Toyota,GR86,Minicompact Cars,Car,4,Gasoline,0.0,0.0,20.0,26.0,22.0,249.1704673965725,"2-Wheel Drive, Rear",
Toyota,GR86,Minicompact Cars,Car,4,Gasoline,0.0,0.0,21.0,30.0,24.0,227.42242161382927,"2-Wheel Drive, Rear",
Toyota,GRAND HIGHLANDER AWD LE/XLE,Standard SUV 4WD,SUV,7,Gasoline,0.0,0.0,21.0,27.0,23.0,235.5002671902768,All Wheel Drive,
Toyota,GRAND HIGHLANDER AWD LIMITED/PLATINUM,Standard SUV 4WD,SUV,7,Gasoline,0.0,0.0,20.0,26.0,22.0,248.5490946599227,All Wheel Drive,
Toyota,GRAND HIGHLANDER HYBRID,Standard SUV 2WD,SUV,7,Gasoline,0.0,0.0,37.0,34.0,36.0,152.85769321585246,"2-Wheel Drive, Front",
Toyota,GRAND HIGHLANDER HYBRID AWD,Standard SUV 4WD,SUV,7,Gasoline,0.0,0.0,36.0,32.0,34.0,160.31416605565013,All Wheel Drive,
Toyota,GRAND HIGHLANDER HYBRID AWD,Standard SUV 4WD,SUV,7,Gasoline,0.0,0.0,26.0,27.0,27.0,206.29574856773584,All Wheel Drive,
Toyota,GRAND HIGHLANDER LE/XLE,Standard SUV 2WD,SUV,7,Gasoline,0.0,0.0,21.0,28.0,24.0,230.5292852970783,"2-Wheel Drive, Front",
Toyota,GRAND HIGHLANDER LIMITED,Standard SUV 2WD,SUV,7,Gasoline,0.0,0.0,21.0,28.0,24.0,227.42242161382927,"2-Wheel Drive, Front",
Toyota,HIGHLANDER,Small SUV 2WD,SUV,8,Gasoline,0.0,0.0,22.0,29.0,25.0,223.07281245728063,"2-Wheel Drive, Front",
Toyota,HIGHLANDER,Small SUV 2WD,SUV,8,Gasoline,0.0,0.0,21.0,28.0,24.0,229.9079125604285,"2-Wheel Drive, Front",
Toyota,HIGHLANDER AWD,Small SUV 4WD,SUV,8,Gasoline,0.0,0.0,21.0,28.0,24.0,230.5292852970783,All Wheel Drive,
Toyota,HIGHLANDER HYBRID AWD,Standard SUV 4WD,SUV,8,Gasoline,0.0,0.0,35.0,35.0,35.0,157.82867510905092,All Wheel Drive,
Toyota,HIGHLANDER HYBRID AWD LTD/PLAT,Standard SUV 4WD,SUV,8,Gasoline,0.0,0.0,35.0,34.0,35.0,157.2073023724011,All Wheel Drive,
Toyota,LAND CRUISER,Standard SUV 4WD,SUV,7,Gasoline,0.0,0.0,22.0,25.0,23.0,236.7430126635764,4-Wheel Drive,
Toyota,PRIUS,Midsize Cars,Car,5,Gasoline,0.0,0.0,57.0,56.0,57.0,96.31277418072004,"2-Wheel Drive, Front",
Toyota,PRIUS AWD,Midsize Cars,Car,5,Gasoline,0.0,0.0,53.0,54.0,54.0,101.2837560739185,Part-time 4-Wheel Drive,
Toyota,PRIUS AWD XLE/LTD,Midsize Cars,Car,5,Gasoline,0.0,0.0,49.0,50.0,49.0,111.2257198603154,Part-time 4-Wheel Drive,
Toyota,PRIUS XLE/LTD,Midsize Cars,Car,5,Gasoline,0.0,0.0,52.0,52.0,52.0,105.01199249381736,"2-Wheel Drive, Front",
Toyota,RAV4,Small SUV 2WD,SUV,5,Gasoline,0.0,0.0,27.0,35.0,30.0,181.4408391017436,"2-Wheel Drive, Front",
Toyota,RAV4 AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,27.0,33.0,29.0,187.03319373159184,All Wheel Drive,
Toyota,RAV4 AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,25.0,33.0,28.0,198.83927572793817,All Wheel Drive,
Toyota,RAV4 AWD LE,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,27.0,34.0,30.0,183.9263300483428,All Wheel Drive,
Toyota,RAV4 HYBRID AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,41.0,38.0,39.0,139.1874930095567,All Wheel Drive,
Toyota,RAV4 HYBRID AWD WOODLAND EDITION,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,38.0,35.0,37.0,149.12945679595362,All Wheel Drive,
Toyota,SEQUOIA 2WD,Standard SUV 2WD,SUV,8,Gasoline,0.0,0.0,21.0,24.0,22.0,250.41321286987213,"2-Wheel Drive, Rear",
Toyota,SEQUOIA 4WD,Standard SUV 4WD,SUV,8,Gasoline,0.0,0.0,19.0,22.0,20.0,272.7826313892652,Part-time 4-Wheel Drive,
Toyota,SIENNA,"Special Purpose Vehicle, minivan 2WD",Van,8,Gasoline,0.0,0.0,36.0,36.0,36.0,152.85769321585246,"2-Wheel Drive, Front",
Toyota,SIENNA AWD,"Special Purpose Vehicle, minivan 4WD",Van,8,Gasoline,0.0,0.0,34.0,36.0,35.0,157.2073023724011,All Wheel Drive,
Bmw,Supra 2.0,Two Seaters,Car,2,Gasoline,0.0,0.0,25.0,31.0,27.0,200.08202120123775,"2-Wheel Drive, Rear",
Bmw,Supra 3.0,Two Seaters,Car,2,Gasoline,0.0,0.0,23.0,31.0,26.0,212.5094759342339,"2-Wheel Drive, Rear",
Bmw,Supra 3.0,Two Seaters,Car,2,Gasoline,0.0,0.0,19.0,27.0,21.0,255.38419476307055,"2-Wheel Drive, Rear",
Toyota,TACOMA 2WD,Small Pick-up Trucks 2WD,Pickup,5,Gasoline,0.0,0.0,20.0,26.0,23.0,244.82085824002385,"2-Wheel Drive, Rear",
Toyota,TACOMA 4WD,Small Pick-up Trucks 4WD,Pickup,5,Gasoline,0.0,0.0,19.0,24.0,21.0,263.46204033951807,Part-time 4-Wheel Drive,
Toyota,TACOMA 4WD MT,Small Pick-up Trucks 4WD,Pickup,5,Gasoline,0.0,0.0,18.0,23.0,20.0,280.8604769657127,Part-time 4-Wheel Drive,
Toyota,TACOMA SR5/SPORT/OFFROAD/LIMITED 4WD,Small Pick-up Trucks 4WD,Pickup,5,Gasoline,0.0,0.0,19.0,23.0,21.0,269.05439496936634,Part-time 4-Wheel Drive,
Toyota,TACOMA SR5/SPORT/OFFROAD/LIMITED 4WD,Small Pick-up Trucks 4WD,Pickup,5,Gasoline,0.0,0.0,20.0,23.0,21.0,260.97654939291886,Part-time 4-Wheel Drive,
Toyota,TACOMA SR5/SPORT/OFFROAD/LIMITED 4WD,Small Pick-up Trucks 4WD,Pickup,5,Gasoline,0.0,0.0,19.0,24.0,21.0,263.46204033951807,Part-time 4-Wheel Drive,
Toyota,TACOMA SR5/SPORT/PRERUNNER 2WD,Small Pick-up Trucks 2WD,Pickup,5,Gasoline,0.0,0.0,20.0,24.0,22.0,251.03458560652192,"2-Wheel Drive, Rear",
Toyota,TACOMA SR5/SPORT/PRERUNNER 2WD,Small Pick-up Trucks 2WD,Pickup,5,Gasoline,0.0,0.0,21.0,26.0,23.0,244.1994855033741,"2-Wheel Drive, Rear",
Toyota,TOYOTA CROWN AWD,Midsize Cars,Car,5,Gasoline,0.0,0.0,42.0,41.0,41.0,132.97376564305864,All Wheel Drive,
Toyota,TOYOTA CROWN AWD,Midsize Cars,Car,5,Gasoline,0.0,0.0,29.0,32.0,30.0,182.06221183839335,All Wheel Drive,
Toyota,TOYOTA CROWN SIGNIA AWD,Small Station Wagons,Wagon,5,Gasoline,0.0,0.0,39.0,37.0,38.0,143.53710216610537,All Wheel Drive,
Volkswagen Group Of,Atlas,Small SUV 2WD,SUV,7,Gasoline,0.0,0.0,20.0,26.0,22.0,249.7918401332223,"2-Wheel Drive, Front",
Volkswagen Group Of,Atlas 4Motion Peak Edition,Small SUV 4WD,SUV,7,Gasoline,0.0,0.0,18.0,25.0,20.0,270.91851317931577,All Wheel Drive,
Volkswagen Group Of,Atlas Cross Sport,Small SUV 2WD,SUV,7,Gasoline,0.0,0.0,20.0,26.0,23.0,243.57811276672425,"2-Wheel Drive, Front",
Volkswagen Group Of,Atlas Cross Sport 4Motion,Small SUV 4WD,SUV,7,Gasoline,0.0,0.0,19.0,26.0,21.0,260.97654939291886,All Wheel Drive,
Volkswagen Group Of,Atlas SE 4Motion,Small SUV 4WD,SUV,7,Gasoline,0.0,0.0,19.0,26.0,21.0,260.97654939291886,All Wheel Drive,
Volkswagen Group Of,Atlas SEL 4Motion,Small SUV 4WD,SUV,7,Gasoline,0.0,0.0,18.0,25.0,21.0,265.9475312861173,All Wheel Drive,
Volkswagen Group Of,GLI,Compact Cars,Car,5,Gasoline,0.0,0.0,25.0,35.0,29.0,193.2469210980899,"2-Wheel Drive, Front",
Volkswagen Group Of,GLI,Compact Cars,Car,5,Gasoline,0.0,0.0,26.0,36.0,30.0,187.03319373159184,"2-Wheel Drive, Front",
Volkswagen Group Of,Golf R,Compact Cars,Car,5,Gasoline,0.0,0.0,22.0,31.0,25.0,216.85908509078257,All Wheel Drive,
Volkswagen Group Of,GTI,Compact Cars,Car,5,Gasoline,0.0,0.0,24.0,32.0,27.0,202.567512147837,"2-Wheel Drive, Front",
Volkswagen Group Of,Jetta,Compact Cars,Car,5,Gasoline,0.0,0.0,29.0,39.0,33.0,168.39201163209762,"2-Wheel Drive, Front",
Volkswagen Group Of,Jetta Sport/SE/SEL,Compact Cars,Car,5,Gasoline,0.0,0.0,29.0,40.0,33.0,168.39201163209762,"2-Wheel Drive, Front",
Volkswagen Group Of,Taos,Small SUV 2WD,SUV,5,Gasoline,0.0,0.0,28.0,36.0,31.0,178.33397541849453,"2-Wheel Drive, Front",
Volkswagen Group Of,Taos 4Motion,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,25.0,33.0,28.0,197.5965302546385,All Wheel Drive,
Volkswagen Group Of,Tiguan,Small SUV 2WD,SUV,5,Gasoline,0.0,0.0,25.0,32.0,28.0,198.83927572793817,"2-Wheel Drive, Front",
Volkswagen Group Of,Tiguan 4Motion,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,22.0,30.0,25.0,218.10183056408215,All Wheel Drive,
Volkswagen Group Of,Tiguan S,Small SUV 2WD,SUV,5,Gasoline,0.0,0.0,26.0,34.0,29.0,190.76143015149069,"2-Wheel Drive, Front",
Volvo,S60 B5,Compact Cars,Car,5,Gasoline,0.0,0.0,27.0,36.0,30.0,183.304957311693,"2-Wheel Drive, Front",
Volvo,S60 B5 AWD,Compact Cars,Car,5,Gasoline,0.0,0.0,25.0,34.0,28.0,194.4896665713895,All Wheel Drive,
Volvo,S90 B6 AWD,Midsize Cars,Car,5,Gasoline,0.0,0.0,23.0,31.0,26.0,211.8881031975841,All Wheel Drive,
Volvo,V90CC B6 AWD,Midsize Station Wagons,Wagon,5,Gasoline,0.0,0.0,22.0,29.0,25.0,222.4514397206308,All Wheel Drive,
Volvo,XC40 B5 AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,23.0,30.0,26.0,213.1308486708837,All Wheel Drive,
Volvo,XC60 B5 AWD,Small SUV 4WD,SUV,5,Gasoline,0.0,0.0,23.0,30.0,26.0,213.1308486708837,All Wheel Drive,
Volvo,XC90 B5 AWD,Standard SUV 4WD,SUV,7,Gasoline,0.0,0.0,23.0,30.0,26.0,213.1308486708837,All Wheel Drive,
Volvo,XC90 B6 AWD,Standard SUV 4WD,SUV,7,Gasoline,0.0,0.0,20.0,26.0,23.0,244.1994855033741,All Wheel Drive,
Volkswagen Group Of,Q8 e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,114.336,437.74048,77.0,80.0,78.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q8 e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,114.336,437.74048,44.0,42.0,43.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q8 Sportback e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,114.336,437.74048,77.0,80.0,78.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q8 Sportback e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,114.336,437.74048,44.0,42.0,43.0,0.0,All Wheel Drive,
Volkswagen Group Of,S e-tron GT (20in. Wheels),Subcompact Cars,Car,5,Electricity,104.9788,482.802,91.0,88.0,90.0,0.0,All Wheel Drive,
Volkswagen Group Of,S e-tron GT (20in. Wheels),Subcompact Cars,Car,5,Electricity,104.9788,482.802,37.0,38.0,38.0,0.0,All Wheel Drive,
Volkswagen Group Of,RS e-tron GT Performance,Subcompact Cars,Car,5,Electricity,104.9788,447.39652,85.0,82.0,84.0,0.0,All Wheel Drive,
Volkswagen Group Of,RS e-tron GT Performance,Subcompact Cars,Car,5,Electricity,104.9788,447.39652,39.0,41.0,40.0,0.0,All Wheel Drive,
Volkswagen Group Of,SQ8 e-tron (20in wheels),Standard SUV 4WD,SUV,5,Electricity,114.336,389.46028,68.0,72.0,70.0,0.0,All Wheel Drive,
Volkswagen Group Of,SQ8 e-tron (20in wheels),Standard SUV 4WD,SUV,5,Electricity,114.336,389.46028,49.0,47.0,48.0,0.0,All Wheel Drive,
Volkswagen Group Of,SQ8 Sportback e-tron (20in wheels),Standard SUV 4WD,SUV,5,Electricity,114.336,389.46028,68.0,72.0,70.0,0.0,All Wheel Drive,
Volkswagen Group Of,SQ8 Sportback e-tron (20in wheels),Standard SUV 4WD,SUV,5,Electricity,114.336,389.46028,49.0,47.0,48.0,0.0,All Wheel Drive,
Volkswagen Group Of,SQ8 e-tron (21/22in wheels),Standard SUV 4WD,SUV,5,Electricity,114.336,334.74272,59.0,60.0,60.0,0.0,All Wheel Drive,
Volkswagen Group Of,SQ8 e-tron (21/22in wheels),Standard SUV 4WD,SUV,5,Electricity,114.336,334.74272,57.0,56.0,56.0,0.0,All Wheel Drive,
Volkswagen Group Of,SQ8 Sportback e-tron (21/22in wheels),Standard SUV 4WD,SUV,5,Electricity,114.336,334.74272,59.0,60.0,60.0,0.0,All Wheel Drive,
Volkswagen Group Of,SQ8 Sportback e-tron (21/22in wheels),Standard SUV 4WD,SUV,5,Electricity,114.336,334.74272,57.0,56.0,56.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q4 45 e-tron,Standard SUV 2WD,SUV,5,Electricity,81.55,463.48992,125.0,104.0,115.0,0.0,"2-Wheel Drive, Rear",
Volkswagen Group Of,Q4 45 e-tron,Standard SUV 2WD,SUV,5,Electricity,81.55,463.48992,27.0,32.0,29.0,0.0,"2-Wheel Drive, Rear",
Volkswagen Group Of,Q4 55 e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,81.55,415.20972,107.0,92.0,100.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q4 55 e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,81.55,415.20972,31.0,37.0,34.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q4 Sportback 55 e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,81.55,415.20972,107.0,92.0,100.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q4 Sportback 55 e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,81.55,415.20972,31.0,37.0,34.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q8 e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,114.336,408.77236,73.0,75.0,74.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q8 e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,114.336,408.77236,46.0,45.0,46.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q8 Sportback e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,114.336,408.77236,73.0,75.0,74.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q8 Sportback e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,114.336,408.77236,46.0,45.0,46.0,0.0,All Wheel Drive,
Volkswagen Group Of,S e-tron GT (21in. Wheels),Subcompact Cars,Car,5,Electricity,104.9788,473.14596,89.0,85.0,88.0,0.0,All Wheel Drive,
